2023/01/18;12:19:35;39.94;40.00;100.00
2023/01/18;12:19:37;39.94;40.00;1.16
2023/01/18;12:19:39;39.81;40.00;54.95
2023/01/18;12:19:41;39.69;40.00;58.76
2023/01/18;12:19:44;39.75;25.00;-100.00
2023/01/18;12:19:45;39.75;25.00;-100.00
2023/01/18;12:19:47;39.75;25.00;-100.00
2023/01/18;12:19:48;39.75;25.00;-100.00
2023/01/18;12:19:50;39.62;25.00;-100.00
2023/01/18;12:19:51;39.62;25.00;-100.00
2023/01/18;12:19:52;39.31;25.00;-100.00
2023/01/18;12:19:54;38.88;25.00;-100.00
2023/01/18;12:19:55;38.88;25.00;-100.00
2023/01/18;12:19:57;38.44;25.00;-100.00
2023/01/18;12:19:58;38.44;25.00;-100.00
2023/01/18;12:19:59;37.94;25.00;-100.00
2023/01/18;12:20:01;37.94;25.00;-100.00
2023/01/18;12:20:02;37.50;25.00;-100.00
2023/01/18;12:20:04;37.50;25.00;-100.00
2023/01/18;12:20:05;37.00;25.00;-100.00
2023/01/18;12:20:06;37.00;25.00;-100.00
2023/01/18;12:20:08;36.56;25.00;-100.00
2023/01/18;12:20:10;36.12;25.00;-100.00
2023/01/18;12:20:11;36.12;25.00;-100.00
2023/01/18;12:20:13;35.69;25.00;-100.00
2023/01/18;12:20:14;35.69;25.00;-100.00
2023/01/18;12:20:15;35.25;25.00;-100.00
2023/01/18;12:20:17;35.25;25.00;-100.00
2023/01/18;12:20:18;34.88;25.00;-100.00
2023/01/18;12:20:20;34.88;25.00;-100.00
2023/01/18;12:20:21;34.38;25.00;-100.00
2023/01/18;12:20:22;34.38;25.00;-100.00
2023/01/18;12:20:24;34.00;25.00;-100.00
2023/01/18;12:20:25;34.00;38.00;100.00
2023/01/18;12:20:27;33.62;38.00;100.00
2023/01/18;12:20:28;33.25;38.00;100.00
2023/01/18;12:20:29;33.25;38.00;100.00
2023/01/18;12:20:31;33.00;38.00;100.00
2023/01/18;12:20:32;33.00;38.00;100.00
2023/01/18;12:20:34;32.88;38.00;100.00
2023/01/18;12:20:35;32.88;38.00;100.00
2023/01/18;12:20:36;32.81;38.00;100.00
2023/01/18;12:20:38;32.81;38.00;100.00
2023/01/18;12:20:39;32.88;38.00;100.00
2023/01/18;12:20:41;32.88;38.00;100.00
2023/01/18;12:20:42;32.88;38.00;100.00
2023/01/18;12:20:44;32.88;38.00;100.00
2023/01/18;12:20:45;32.88;38.00;100.00
2023/01/18;12:20:47;32.94;38.00;100.00
2023/01/18;12:20:48;32.94;38.00;100.00
2023/01/18;12:20:49;33.00;38.00;100.00
2023/01/18;12:20:51;33.00;38.00;100.00
2023/01/18;12:20:52;33.12;38.00;96.07
2023/01/18;12:20:54;33.12;38.00;100.00
2023/01/18;12:20:55;33.25;38.00;94.25
2023/01/18;12:20:56;33.25;38.00;100.00
2023/01/18;12:20:58;33.31;38.00;100.00
2023/01/18;12:20:59;33.31;38.00;100.00
2023/01/18;12:21:01;33.44;38.00;92.36
2023/01/18;12:21:02;33.44;38.00;100.00
2023/01/18;12:21:03;33.62;38.00;63.53
2023/01/18;12:21:05;33.62;38.00;100.00
2023/01/18;12:21:06;33.75;38.00;86.50
2023/01/18;12:21:08;33.94;46.00;100.00
2023/01/18;12:21:09;33.94;46.00;100.00
2023/01/18;12:21:10;34.12;46.00;100.00
2023/01/18;12:21:12;34.12;46.00;100.00
2023/01/18;12:21:13;34.38;46.00;100.00
2023/01/18;12:21:15;34.38;46.00;100.00
2023/01/18;12:21:16;34.62;46.00;100.00
2023/01/18;12:21:17;34.62;46.00;100.00
2023/01/18;12:21:19;34.88;46.00;100.00
2023/01/18;12:21:20;34.88;46.00;100.00
2023/01/18;12:21:22;35.06;46.00;100.00
2023/01/18;12:21:23;35.06;46.00;100.00
2023/01/18;12:21:24;35.38;46.00;100.00
2023/01/18;12:21:26;35.38;46.00;100.00
2023/01/18;12:21:27;35.69;46.00;100.00
2023/01/18;12:21:29;36.00;46.00;100.00
2023/01/18;12:21:30;36.00;46.00;100.00
2023/01/18;12:21:31;36.31;46.00;100.00
2023/01/18;12:21:33;36.31;46.00;100.00
2023/01/18;12:21:34;36.62;46.00;100.00
2023/01/18;12:21:36;36.62;46.00;100.00
2023/01/18;12:21:37;36.94;46.00;100.00
2023/01/18;12:21:38;36.94;46.00;100.00
2023/01/18;12:21:40;37.31;46.00;100.00
2023/01/18;12:21:41;37.31;46.00;100.00
2023/01/18;12:21:43;37.69;46.00;100.00
2023/01/18;12:21:44;37.69;46.00;100.00
2023/01/18;12:21:45;38.12;46.00;81.25
2023/01/18;12:21:47;38.12;46.00;100.00
2023/01/18;12:21:48;38.50;46.00;95.00
2023/01/18;12:21:50;38.94;46.00;56.88
2023/01/18;12:21:51;38.94;46.00;100.00
2023/01/18;12:21:52;39.38;46.00;43.75
2023/01/18;12:21:54;39.38;46.00;100.00
2023/01/18;12:21:55;39.81;46.00;30.62
2023/01/18;12:21:57;39.81;46.00;100.00
2023/01/18;12:21:58;40.25;46.00;17.50
2023/01/18;12:21:59;40.25;46.00;100.00
2023/01/18;12:22:01;40.75;46.00;-22.50
2023/01/18;12:22:02;40.75;46.00;100.00
2023/01/18;12:22:04;41.19;46.00;-10.62
2023/01/18;12:22:05;41.19;46.00;100.00
2023/01/18;12:22:06;41.56;46.00;3.12
2023/01/18;12:22:08;41.56;46.00;100.00
2023/01/18;12:22:09;41.88;46.00;18.75
2023/01/18;12:22:11;41.88;46.00;100.00
2023/01/18;12:22:12;42.12;46.00;36.25
2023/01/18;12:22:13;42.50;46.00;-25.00
2023/01/18;12:22:15;42.50;46.00;100.00
2023/01/18;12:22:16;42.88;46.00;-36.25
2023/01/18;12:22:18;42.88;46.00;100.00
2023/01/18;12:22:19;43.12;46.00;6.25
2023/01/18;12:22:20;43.12;46.00;100.00
2023/01/18;12:22:22;43.31;46.00;25.62
2023/01/18;12:22:23;43.31;46.00;100.00
2023/01/18;12:22:25;43.56;46.00;-6.88
2023/01/18;12:22:26;43.56;46.00;93.12
2023/01/18;12:22:34;44.50;46.00;-100.00
2023/01/18;12:22:35;44.88;46.00;-96.25
2023/01/18;12:22:36;44.88;46.00;53.75
2023/01/18;12:22:38;45.12;57.00;100.00
2023/01/18;12:22:39;45.12;57.00;100.00
2023/01/18;12:22:41;45.12;57.00;100.00
